date,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,surface_pressure,shortwave_radiation,country
2024-12-10 03:00:00,-1.0999999999999999,0.0,99.66666666666667,18.266666666666666,29.5,258.0,1030.5666666666666,0.0,Finland
2024-12-10 06:00:00,0.7999999999999999,0.0,68.0,18.066666666666666,30.3,259.3333333333333,1028.0333333333335,0.0,Finland
2024-12-10 09:00:00,0.09999999999999999,0.0,13.0,16.133333333333333,28.166666666666668,263.6666666666667,1026.7333333333333,17.333333333333332,Finland
2024-12-10 12:00:00,0.5,0.0,2.0,15.866666666666667,27.8,263.3333333333333,1024.8,76.66666666666667,Finland
2024-12-10 15:00:00,0.9,0.0,0.0,15.633333333333333,28.2,260.6666666666667,1023.1333333333333,7.333333333333333,Finland
2024-12-10 18:00:00,0.2333333333333333,0.0,0.6666666666666666,15.333333333333334,28.133333333333336,264.0,1022.1,0.0,Finland
2024-12-10 21:00:00,0.7999999999999999,0.0,98.66666666666667,16.866666666666667,32.36666666666667,277.6666666666667,1020.4333333333334,0.0,Finland
2024-12-11 00:00:00,2.1,0.0,98.0,18.099999999999998,34.733333333333334,289.3333333333333,1018.9333333333334,0.0,Finland
2024-12-11 03:00:00,2.033333333333333,0.0,0.0,18.166666666666668,34.5,292.3333333333333,1018.0333333333333,0.0,Finland
2024-12-11 06:00:00,1.9666666666666668,0.0,33.0,18.8,34.53333333333333,301.6666666666667,1017.6333333333333,0.0,Finland
2024-12-11 09:00:00,1.0333333333333334,0.0,50.666666666666664,18.666666666666668,34.666666666666664,308.6666666666667,1018.3000000000001,18.0,Finland
2024-12-11 12:00:00,1.0333333333333334,0.0,0.6666666666666666,17.666666666666668,31.5,305.0,1018.3333333333334,78.66666666666667,Finland
2024-12-11 15:00:00,0.43333333333333335,0.0,0.0,18.03333333333333,31.733333333333334,303.3333333333333,1018.9666666666667,7.666666666666667,Finland
2024-12-11 18:00:00,-0.46666666666666673,0.0,0.0,18.666666666666668,33.166666666666664,311.3333333333333,1019.4,0.0,Finland
2024-12-11 21:00:00,-1.5999999999999999,0.0,0.0,19.2,33.93333333333334,314.6666666666667,1019.9333333333334,0.0,Finland
2024-12-12 00:00:00,-2.2666666666666666,0.0,0.0,19.099999999999998,33.6,311.0,1019.9666666666667,0.0,Finland
2024-12-12 03:00:00,-2.8000000000000003,0.0,0.0,19.266666666666666,33.666666666666664,304.0,1019.5333333333333,0.0,Finland
2024-12-12 06:00:00,-3.3000000000000003,0.0,0.0,18.433333333333334,32.1,299.6666666666667,1018.1333333333333,0.0,Finland
2024-12-12 09:00:00,-3.1,0.0,2.0,20.366666666666667,34.23333333333333,317.3333333333333,1017.7333333333332,17.333333333333332,Finland
2024-12-12 12:00:00,-2.9333333333333336,0.0,2.0,21.666666666666668,35.36666666666667,332.3333333333333,1018.5,78.0,Finland
2024-12-12 15:00:00,-3.766666666666667,0.0,0.6666666666666666,22.2,36.666666666666664,339.6666666666667,1021.3333333333334,7.666666666666667,Finland
2024-12-12 18:00:00,-4.7,0.0,0.0,20.633333333333333,34.86666666666667,330.6666666666667,1023.5,0.0,Finland
2024-12-12 21:00:00,-5.233333333333333,0.0,11.333333333333334,20.966666666666665,35.699999999999996,326.0,1024.8333333333333,0.0,Finland
